weight logl logA n_s H0 omega_b omega_cdm m_ncdm tau_reio
7.702041027923836898e-55 -1.268379519804907147e+02 3.170773759621928534e+00 9.952998284232522641e-01 7.463761904437147621e+01 2.240445438842757556e-02 1.272989234307905226e-01 7.636920251458972908e-02 1.396930261158051412e-01
8.022807723502847889e-55 -1.267946488919639734e+02 3.015046947810571698e+00 9.284476784438284724e-01 7.368776956221320518e+01 2.222228839706507850e-02 1.122287577426524796e-01 4.312949189322826810e-02 3.336591823044670613e-01
7.729109738738352314e-54 -1.245268585634593990e+02 3.190275459536376701e+00 9.219900477450694298e-01 7.412424783098474279e+01 2.225462827079572464e-02 1.214020471231514742e-01 5.855903900355975689e-02 4.724869870081072065e-01
1.494198134250332048e-53 -1.238651774589018260e+02 3.101810682042033029e+00 9.096658005823627935e-01 7.398791047006221788e+01 2.220847345778273474e-02 1.192303664634091487e-01 5.389277952164368835e-02 3.913933871477126014e-01
7.334109930440006912e-53 -1.222717310981106493e+02 3.103338738303544009e+00 9.961366313930818395e-01 7.424319620500583028e+01 2.232775519555112165e-02 1.235086077030058543e-01 6.652314114954302471e-02 3.988445955389340880e-01
7.618707576895054451e-53 -1.222311604108174379e+02 3.098795175515239642e+00 9.965078490610987938e-01 7.458014584218054210e+01 2.230470054904177407e-02 1.282345121201111382e-01 2.196529283934148952e-02 1.773583986460777751e-01
9.045330149621253081e-53 -1.220570185378309134e+02 3.097591228627155413e+00 9.759014857201111504e-01 7.391194284444149787e+01 2.243094866163246673e-02 1.156500653294157688e-01 6.928174565136949181e-02 2.691566145646912545e-01
1.932748557342079372e-52 -1.212952389510147242e+02 3.117717959604282107e+00 9.508356132167602448e-01 7.420775909078656696e+01 2.219851884401424780e-02 1.256331973814494574e-01 3.577584589061333364e-02 6.094441936594735543e-01
1.067623042082147361e-51 -1.195836622494291106e+02 3.115069853910210185e+00 9.607060692707837246e-01 7.442206128027704892e+01 2.250049904207742854e-02 1.264870723299503785e-01 9.148825570402219221e-02 3.825308108809802321e-01
1.949263229543534148e-51 -1.189791455006350276e+02 2.834968277462531105e+00 9.551882976299517214e-01 7.407949155561219357e+01 2.249814701453628149e-02 1.195350020619813658e-01 9.109660722549912937e-02 2.542101116705706154e-01
4.992589165216358823e-51 -1.180361423248298820e+02 2.814868692109273152e+00 9.246633118104079507e-01 7.349675314097764556e+01 2.218175400705153788e-02 1.128525042355177921e-01 6.019449722155989502e-02 1.690107965278767332e-01
5.239879416793702726e-51 -1.179852984848053552e+02 3.048662958035632808e+00 9.550470347850525954e-01 7.390761940581748490e+01 2.245597915982171580e-02 1.179560701378417203e-01 5.158121187670777763e-02 5.846215602136985989e-01
6.382488081700203436e-51 -1.177855389680198499e+02 2.872264735887589016e+00 9.543667318421449330e-01 7.451057672696674672e+01 2.240932984235649572e-02 1.295347910072923991e-01 2.391938932952086816e-03 6.519976556610483920e-01
