12:32:55 [ultranest] [DEBUG] ReactiveNestedSampler: dims=9+0, resume=False, log_dir=cpl_output/cpl_real_run/run1, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
12:32:56 [ultranest] [INFO] Sampling 400 live points from prior ...
12:33:09 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
12:33:09 [ultranest] [DEBUG] max_iters=-1, max_ncalls=1000000, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
12:33:09 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
12:49:03 [ultranest] [DEBUG] iteration=4386, ncalls=21633, regioncalls=979680, ndraw=40, logz=-11.80, remainder_fraction=1.5677%, Lmin=-5.05, Lmax=-4.80
12:49:04 [ultranest] [DEBUG] iteration=4387, ncalls=21645, regioncalls=980280, ndraw=40, logz=-11.80, remainder_fraction=1.5640%, Lmin=-5.05, Lmax=-4.80
12:49:05 [ultranest] [DEBUG] iteration=4389, ncalls=21669, regioncalls=981360, ndraw=40, logz=-11.80, remainder_fraction=1.5564%, Lmin=-5.05, Lmax=-4.80
12:49:05 [ultranest] [DEBUG] iteration=4390, ncalls=21673, regioncalls=981600, ndraw=40, logz=-11.80, remainder_fraction=1.5525%, Lmin=-5.05, Lmax=-4.80
12:49:06 [ultranest] [DEBUG] iteration=4392, ncalls=21702, regioncalls=983160, ndraw=40, logz=-11.80, remainder_fraction=1.5454%, Lmin=-5.05, Lmax=-4.80
12:49:06 [ultranest] [DEBUG] iteration=4394, ncalls=21705, regioncalls=983280, ndraw=40, logz=-11.80, remainder_fraction=1.5380%, Lmin=-5.05, Lmax=-4.80
12:49:07 [ultranest] [DEBUG] iteration=4396, ncalls=21712, regioncalls=983600, ndraw=40, logz=-11.80, remainder_fraction=1.5308%, Lmin=-5.05, Lmax=-4.80
12:49:07 [ultranest] [DEBUG] iteration=4398, ncalls=21714, regioncalls=983760, ndraw=40, logz=-11.80, remainder_fraction=1.5241%, Lmin=-5.05, Lmax=-4.80
12:49:07 [ultranest] [DEBUG] iteration=4399, ncalls=21717, regioncalls=983880, ndraw=40, logz=-11.80, remainder_fraction=1.5206%, Lmin=-5.05, Lmax=-4.80
12:49:07 [ultranest] [DEBUG] iteration=4400, ncalls=21724, regioncalls=984160, ndraw=40, logz=-11.80, remainder_fraction=1.5169%, Lmin=-5.05, Lmax=-4.80
12:49:07 [ultranest] [DEBUG] iteration=4401, ncalls=21726, regioncalls=984240, ndraw=40, logz=-11.80, remainder_fraction=1.5132%, Lmin=-5.05, Lmax=-4.80
12:49:08 [ultranest] [DEBUG] iteration=4402, ncalls=21739, regioncalls=984760, ndraw=40, logz=-11.80, remainder_fraction=1.5097%, Lmin=-5.05, Lmax=-4.80
12:49:08 [ultranest] [DEBUG] iteration=4403, ncalls=21745, regioncalls=985040, ndraw=40, logz=-11.80, remainder_fraction=1.5064%, Lmin=-5.05, Lmax=-4.80
12:49:09 [ultranest] [DEBUG] iteration=4404, ncalls=21757, regioncalls=985720, ndraw=40, logz=-11.80, remainder_fraction=1.5030%, Lmin=-5.04, Lmax=-4.80
12:49:10 [ultranest] [DEBUG] iteration=4405, ncalls=21773, regioncalls=986480, ndraw=40, logz=-11.80, remainder_fraction=1.4994%, Lmin=-5.04, Lmax=-4.80
12:49:10 [ultranest] [DEBUG] iteration=4406, ncalls=21781, regioncalls=986800, ndraw=40, logz=-11.80, remainder_fraction=1.4962%, Lmin=-5.04, Lmax=-4.80
12:49:11 [ultranest] [DEBUG] iteration=4407, ncalls=21802, regioncalls=987640, ndraw=40, logz=-11.80, remainder_fraction=1.4928%, Lmin=-5.04, Lmax=-4.80
12:49:11 [ultranest] [DEBUG] iteration=4408, ncalls=21812, regioncalls=988040, ndraw=40, logz=-11.80, remainder_fraction=1.4897%, Lmin=-5.04, Lmax=-4.80
12:49:12 [ultranest] [DEBUG] iteration=4409, ncalls=21815, regioncalls=988160, ndraw=40, logz=-11.80, remainder_fraction=1.4864%, Lmin=-5.04, Lmax=-4.80
12:49:12 [ultranest] [DEBUG] iteration=4410, ncalls=21816, regioncalls=988240, ndraw=40, logz=-11.80, remainder_fraction=1.4828%, Lmin=-5.04, Lmax=-4.80
12:49:12 [ultranest] [DEBUG] iteration=4411, ncalls=21823, regioncalls=988760, ndraw=40, logz=-11.80, remainder_fraction=1.4793%, Lmin=-5.04, Lmax=-4.80
12:49:13 [ultranest] [DEBUG] iteration=4412, ncalls=21830, regioncalls=989040, ndraw=40, logz=-11.80, remainder_fraction=1.4759%, Lmin=-5.04, Lmax=-4.80
12:49:13 [ultranest] [DEBUG] iteration=4413, ncalls=21839, regioncalls=989440, ndraw=40, logz=-11.80, remainder_fraction=1.4724%, Lmin=-5.04, Lmax=-4.80
12:49:13 [ultranest] [DEBUG] iteration=4414, ncalls=21845, regioncalls=989680, ndraw=40, logz=-11.80, remainder_fraction=1.4688%, Lmin=-5.04, Lmax=-4.80
12:49:14 [ultranest] [DEBUG] iteration=4415, ncalls=21851, regioncalls=989920, ndraw=40, logz=-11.80, remainder_fraction=1.4654%, Lmin=-5.04, Lmax=-4.80
12:49:14 [ultranest] [DEBUG] iteration=4416, ncalls=21864, regioncalls=990440, ndraw=40, logz=-11.80, remainder_fraction=1.4621%, Lmin=-5.04, Lmax=-4.80
12:49:15 [ultranest] [DEBUG] iteration=4417, ncalls=21883, regioncalls=991200, ndraw=40, logz=-11.80, remainder_fraction=1.4585%, Lmin=-5.04, Lmax=-4.80
12:49:15 [ultranest] [DEBUG] iteration=4418, ncalls=21888, regioncalls=991400, ndraw=40, logz=-11.80, remainder_fraction=1.4555%, Lmin=-5.04, Lmax=-4.80
12:49:16 [ultranest] [DEBUG] iteration=4419, ncalls=21905, regioncalls=992080, ndraw=40, logz=-11.80, remainder_fraction=1.4522%, Lmin=-5.04, Lmax=-4.80
12:49:17 [ultranest] [DEBUG] iteration=4420, ncalls=21918, regioncalls=992720, ndraw=40, logz=-11.80, remainder_fraction=1.4491%, Lmin=-5.04, Lmax=-4.80
12:49:17 [ultranest] [DEBUG] iteration=4421, ncalls=21921, regioncalls=992840, ndraw=40, logz=-11.80, remainder_fraction=1.4458%, Lmin=-5.04, Lmax=-4.80
12:49:17 [ultranest] [DEBUG] iteration=4422, ncalls=21929, regioncalls=993160, ndraw=40, logz=-11.80, remainder_fraction=1.4422%, Lmin=-5.04, Lmax=-4.80
12:49:18 [ultranest] [DEBUG] iteration=4423, ncalls=21939, regioncalls=993560, ndraw=40, logz=-11.80, remainder_fraction=1.4389%, Lmin=-5.04, Lmax=-4.80
12:49:19 [ultranest] [DEBUG] iteration=4424, ncalls=21958, regioncalls=994640, ndraw=40, logz=-11.80, remainder_fraction=1.4357%, Lmin=-5.04, Lmax=-4.80
12:49:19 [ultranest] [DEBUG] iteration=4425, ncalls=21965, regioncalls=995480, ndraw=40, logz=-11.80, remainder_fraction=1.4324%, Lmin=-5.04, Lmax=-4.80
12:49:19 [ultranest] [DEBUG] iteration=4426, ncalls=21972, regioncalls=995760, ndraw=40, logz=-11.80, remainder_fraction=1.4292%, Lmin=-5.04, Lmax=-4.80
12:49:19 [ultranest] [DEBUG] iteration=4428, ncalls=21977, regioncalls=995960, ndraw=40, logz=-11.80, remainder_fraction=1.4230%, Lmin=-5.04, Lmax=-4.80
12:49:20 [ultranest] [DEBUG] iteration=4431, ncalls=21981, regioncalls=996120, ndraw=40, logz=-11.80, remainder_fraction=1.4130%, Lmin=-5.04, Lmax=-4.80
12:49:20 [ultranest] [DEBUG] iteration=4432, ncalls=21986, regioncalls=996320, ndraw=40, logz=-11.80, remainder_fraction=1.4095%, Lmin=-5.04, Lmax=-4.80
12:49:21 [ultranest] [DEBUG] iteration=4434, ncalls=22000, regioncalls=996920, ndraw=40, logz=-11.80, remainder_fraction=1.4029%, Lmin=-5.04, Lmax=-4.80
12:49:21 [ultranest] [DEBUG] iteration=4435, ncalls=22018, regioncalls=997640, ndraw=40, logz=-11.80, remainder_fraction=1.3995%, Lmin=-5.04, Lmax=-4.80
12:49:22 [ultranest] [DEBUG] iteration=4437, ncalls=22034, regioncalls=999080, ndraw=40, logz=-11.80, remainder_fraction=1.3927%, Lmin=-5.04, Lmax=-4.80
12:49:23 [ultranest] [DEBUG] iteration=4438, ncalls=22053, regioncalls=999840, ndraw=40, logz=-11.80, remainder_fraction=1.3893%, Lmin=-5.04, Lmax=-4.80
12:49:23 [ultranest] [DEBUG] iteration=4439, ncalls=22060, regioncalls=1000280, ndraw=40, logz=-11.80, remainder_fraction=1.3858%, Lmin=-5.04, Lmax=-4.80
12:49:24 [ultranest] [DEBUG] iteration=4440, ncalls=22074, regioncalls=1000840, ndraw=40, logz=-11.80, remainder_fraction=1.3825%, Lmin=-5.04, Lmax=-4.80
12:49:24 [ultranest] [DEBUG] iteration=4441, ncalls=22076, regioncalls=1000920, ndraw=40, logz=-11.80, remainder_fraction=1.3795%, Lmin=-5.04, Lmax=-4.80
12:49:25 [ultranest] [DEBUG] iteration=4442, ncalls=22083, regioncalls=1001200, ndraw=40, logz=-11.80, remainder_fraction=1.3763%, Lmin=-5.04, Lmax=-4.80
12:49:25 [ultranest] [DEBUG] iteration=4443, ncalls=22092, regioncalls=1001560, ndraw=40, logz=-11.80, remainder_fraction=1.3729%, Lmin=-5.04, Lmax=-4.80
12:49:25 [ultranest] [DEBUG] iteration=4444, ncalls=22098, regioncalls=1002000, ndraw=40, logz=-11.80, remainder_fraction=1.3698%, Lmin=-5.04, Lmax=-4.80
12:49:25 [ultranest] [DEBUG] iteration=4445, ncalls=22102, regioncalls=1002160, ndraw=40, logz=-11.80, remainder_fraction=1.3664%, Lmin=-5.04, Lmax=-4.80
12:49:26 [ultranest] [DEBUG] iteration=4446, ncalls=22118, regioncalls=1003360, ndraw=40, logz=-11.80, remainder_fraction=1.3630%, Lmin=-5.04, Lmax=-4.80
12:49:27 [ultranest] [DEBUG] iteration=4447, ncalls=22125, regioncalls=1003680, ndraw=40, logz=-11.80, remainder_fraction=1.3599%, Lmin=-5.04, Lmax=-4.80
12:49:27 [ultranest] [DEBUG] iteration=4448, ncalls=22130, regioncalls=1003880, ndraw=40, logz=-11.80, remainder_fraction=1.3569%, Lmin=-5.03, Lmax=-4.80
12:49:27 [ultranest] [DEBUG] iteration=4449, ncalls=22135, regioncalls=1004080, ndraw=40, logz=-11.80, remainder_fraction=1.3539%, Lmin=-5.03, Lmax=-4.80
12:49:27 [ultranest] [DEBUG] iteration=4450, ncalls=22140, regioncalls=1004320, ndraw=40, logz=-11.80, remainder_fraction=1.3511%, Lmin=-5.03, Lmax=-4.80
12:49:28 [ultranest] [DEBUG] iteration=4452, ncalls=22145, regioncalls=1004520, ndraw=40, logz=-11.80, remainder_fraction=1.3448%, Lmin=-5.03, Lmax=-4.80
12:49:28 [ultranest] [DEBUG] iteration=4453, ncalls=22149, regioncalls=1004680, ndraw=40, logz=-11.80, remainder_fraction=1.3417%, Lmin=-5.03, Lmax=-4.80
12:49:28 [ultranest] [DEBUG] iteration=4454, ncalls=22152, regioncalls=1004800, ndraw=40, logz=-11.80, remainder_fraction=1.3389%, Lmin=-5.03, Lmax=-4.80
12:49:28 [ultranest] [DEBUG] iteration=4455, ncalls=22161, regioncalls=1005160, ndraw=40, logz=-11.80, remainder_fraction=1.3356%, Lmin=-5.03, Lmax=-4.80
12:49:29 [ultranest] [DEBUG] iteration=4456, ncalls=22176, regioncalls=1005880, ndraw=40, logz=-11.80, remainder_fraction=1.3326%, Lmin=-5.03, Lmax=-4.80
12:49:30 [ultranest] [DEBUG] iteration=4457, ncalls=22187, regioncalls=1006320, ndraw=40, logz=-11.80, remainder_fraction=1.3294%, Lmin=-5.03, Lmax=-4.80
12:49:30 [ultranest] [DEBUG] iteration=4458, ncalls=22203, regioncalls=1006960, ndraw=40, logz=-11.80, remainder_fraction=1.3263%, Lmin=-5.03, Lmax=-4.80
12:49:30 [ultranest] [DEBUG] iteration=4459, ncalls=22205, regioncalls=1007040, ndraw=40, logz=-11.80, remainder_fraction=1.3234%, Lmin=-5.03, Lmax=-4.80
12:49:31 [ultranest] [DEBUG] iteration=4460, ncalls=22212, regioncalls=1007320, ndraw=40, logz=-11.80, remainder_fraction=1.3207%, Lmin=-5.03, Lmax=-4.80
12:49:32 [ultranest] [DEBUG] iteration=4461, ncalls=22230, regioncalls=1008040, ndraw=40, logz=-11.80, remainder_fraction=1.3176%, Lmin=-5.03, Lmax=-4.80
12:49:32 [ultranest] [DEBUG] iteration=4462, ncalls=22234, regioncalls=1008200, ndraw=40, logz=-11.80, remainder_fraction=1.3146%, Lmin=-5.03, Lmax=-4.80
12:49:32 [ultranest] [DEBUG] iteration=4463, ncalls=22248, regioncalls=1008760, ndraw=40, logz=-11.80, remainder_fraction=1.3114%, Lmin=-5.03, Lmax=-4.80
12:49:33 [ultranest] [DEBUG] iteration=4465, ncalls=22253, regioncalls=1008960, ndraw=40, logz=-11.80, remainder_fraction=1.3052%, Lmin=-5.03, Lmax=-4.80
12:49:34 [ultranest] [DEBUG] iteration=4466, ncalls=22282, regioncalls=1010800, ndraw=40, logz=-11.80, remainder_fraction=1.3021%, Lmin=-5.03, Lmax=-4.80
12:49:35 [ultranest] [DEBUG] iteration=4467, ncalls=22295, regioncalls=1011560, ndraw=40, logz=-11.80, remainder_fraction=1.2989%, Lmin=-5.03, Lmax=-4.80
12:49:35 [ultranest] [DEBUG] iteration=4468, ncalls=22297, regioncalls=1011640, ndraw=40, logz=-11.80, remainder_fraction=1.2957%, Lmin=-5.03, Lmax=-4.80
12:49:35 [ultranest] [DEBUG] iteration=4470, ncalls=22301, regioncalls=1011800, ndraw=40, logz=-11.80, remainder_fraction=1.2899%, Lmin=-5.03, Lmax=-4.80
12:49:35 [ultranest] [DEBUG] iteration=4472, ncalls=22304, regioncalls=1011920, ndraw=40, logz=-11.80, remainder_fraction=1.2841%, Lmin=-5.03, Lmax=-4.80
12:49:36 [ultranest] [DEBUG] iteration=4474, ncalls=22322, regioncalls=1013000, ndraw=40, logz=-11.80, remainder_fraction=1.2777%, Lmin=-5.03, Lmax=-4.80
12:49:38 [ultranest] [DEBUG] iteration=4475, ncalls=22366, regioncalls=1015400, ndraw=40, logz=-11.80, remainder_fraction=1.2746%, Lmin=-5.03, Lmax=-4.80
12:49:39 [ultranest] [DEBUG] iteration=4476, ncalls=22374, regioncalls=1015720, ndraw=40, logz=-11.80, remainder_fraction=1.2716%, Lmin=-5.03, Lmax=-4.80
12:49:39 [ultranest] [DEBUG] iteration=4477, ncalls=22377, regioncalls=1015880, ndraw=40, logz=-11.80, remainder_fraction=1.2685%, Lmin=-5.03, Lmax=-4.80
12:49:40 [ultranest] [DEBUG] iteration=4478, ncalls=22401, regioncalls=1016840, ndraw=40, logz=-11.80, remainder_fraction=1.2655%, Lmin=-5.03, Lmax=-4.80
12:49:40 [ultranest] [DEBUG] iteration=4479, ncalls=22411, regioncalls=1017240, ndraw=40, logz=-11.80, remainder_fraction=1.2625%, Lmin=-5.03, Lmax=-4.80
12:49:40 [ultranest] [DEBUG] iteration=4480, ncalls=22413, regioncalls=1017480, ndraw=40, logz=-11.80, remainder_fraction=1.2595%, Lmin=-5.03, Lmax=-4.80
12:49:41 [ultranest] [DEBUG] iteration=4481, ncalls=22420, regioncalls=1017760, ndraw=40, logz=-11.80, remainder_fraction=1.2565%, Lmin=-5.03, Lmax=-4.80
12:49:41 [ultranest] [DEBUG] iteration=4483, ncalls=22434, regioncalls=1018320, ndraw=40, logz=-11.80, remainder_fraction=1.2505%, Lmin=-5.03, Lmax=-4.80
12:49:42 [ultranest] [DEBUG] iteration=4484, ncalls=22440, regioncalls=1018560, ndraw=40, logz=-11.80, remainder_fraction=1.2478%, Lmin=-5.03, Lmax=-4.80
12:49:42 [ultranest] [DEBUG] iteration=4485, ncalls=22444, regioncalls=1018720, ndraw=40, logz=-11.80, remainder_fraction=1.2450%, Lmin=-5.03, Lmax=-4.80
12:49:42 [ultranest] [DEBUG] iteration=4486, ncalls=22447, regioncalls=1018840, ndraw=40, logz=-11.80, remainder_fraction=1.2420%, Lmin=-5.03, Lmax=-4.80
12:49:43 [ultranest] [DEBUG] iteration=4487, ncalls=22463, regioncalls=1019640, ndraw=40, logz=-11.80, remainder_fraction=1.2390%, Lmin=-5.03, Lmax=-4.80
12:49:43 [ultranest] [DEBUG] iteration=4489, ncalls=22473, regioncalls=1020200, ndraw=40, logz=-11.80, remainder_fraction=1.2332%, Lmin=-5.03, Lmax=-4.80
12:49:44 [ultranest] [DEBUG] iteration=4490, ncalls=22487, regioncalls=1020840, ndraw=40, logz=-11.80, remainder_fraction=1.2302%, Lmin=-5.03, Lmax=-4.80
12:49:44 [ultranest] [DEBUG] iteration=4491, ncalls=22492, regioncalls=1021040, ndraw=40, logz=-11.80, remainder_fraction=1.2275%, Lmin=-5.03, Lmax=-4.80
12:49:45 [ultranest] [DEBUG] iteration=4492, ncalls=22496, regioncalls=1021200, ndraw=40, logz=-11.80, remainder_fraction=1.2245%, Lmin=-5.03, Lmax=-4.80
12:49:45 [ultranest] [DEBUG] iteration=4493, ncalls=22499, regioncalls=1021320, ndraw=40, logz=-11.80, remainder_fraction=1.2218%, Lmin=-5.03, Lmax=-4.80
12:49:45 [ultranest] [DEBUG] iteration=4494, ncalls=22508, regioncalls=1021880, ndraw=40, logz=-11.80, remainder_fraction=1.2189%, Lmin=-5.03, Lmax=-4.80
12:49:45 [ultranest] [DEBUG] iteration=4495, ncalls=22510, regioncalls=1021960, ndraw=40, logz=-11.80, remainder_fraction=1.2161%, Lmin=-5.03, Lmax=-4.80
12:49:46 [ultranest] [DEBUG] iteration=4496, ncalls=22516, regioncalls=1022200, ndraw=40, logz=-11.80, remainder_fraction=1.2136%, Lmin=-5.03, Lmax=-4.80
12:49:46 [ultranest] [DEBUG] iteration=4498, ncalls=22520, regioncalls=1022360, ndraw=40, logz=-11.80, remainder_fraction=1.2077%, Lmin=-5.02, Lmax=-4.80
12:49:46 [ultranest] [DEBUG] iteration=4499, ncalls=22533, regioncalls=1022880, ndraw=40, logz=-11.80, remainder_fraction=1.2051%, Lmin=-5.02, Lmax=-4.80
12:49:47 [ultranest] [DEBUG] iteration=4500, ncalls=22539, regioncalls=1023640, ndraw=40, logz=-11.80, remainder_fraction=1.2021%, Lmin=-5.02, Lmax=-4.80
12:49:47 [ultranest] [DEBUG] iteration=4501, ncalls=22547, regioncalls=1023960, ndraw=40, logz=-11.80, remainder_fraction=1.1996%, Lmin=-5.02, Lmax=-4.80
12:49:48 [ultranest] [DEBUG] iteration=4503, ncalls=22555, regioncalls=1024360, ndraw=40, logz=-11.80, remainder_fraction=1.1940%, Lmin=-5.02, Lmax=-4.80
12:49:48 [ultranest] [DEBUG] iteration=4504, ncalls=22569, regioncalls=1024920, ndraw=40, logz=-11.80, remainder_fraction=1.1912%, Lmin=-5.02, Lmax=-4.80
12:49:49 [ultranest] [DEBUG] iteration=4505, ncalls=22576, regioncalls=1025200, ndraw=40, logz=-11.80, remainder_fraction=1.1884%, Lmin=-5.02, Lmax=-4.80
12:49:49 [ultranest] [DEBUG] iteration=4506, ncalls=22584, regioncalls=1025520, ndraw=40, logz=-11.80, remainder_fraction=1.1854%, Lmin=-5.02, Lmax=-4.80
12:49:49 [ultranest] [DEBUG] iteration=4507, ncalls=22586, regioncalls=1025600, ndraw=40, logz=-11.80, remainder_fraction=1.1826%, Lmin=-5.02, Lmax=-4.80
12:49:49 [ultranest] [DEBUG] iteration=4508, ncalls=22588, regioncalls=1025680, ndraw=40, logz=-11.80, remainder_fraction=1.1797%, Lmin=-5.02, Lmax=-4.80
12:49:49 [ultranest] [DEBUG] iteration=4509, ncalls=22592, regioncalls=1025840, ndraw=40, logz=-11.80, remainder_fraction=1.1769%, Lmin=-5.02, Lmax=-4.80
12:49:50 [ultranest] [DEBUG] iteration=4510, ncalls=22594, regioncalls=1025920, ndraw=40, logz=-11.80, remainder_fraction=1.1740%, Lmin=-5.02, Lmax=-4.80
12:49:50 [ultranest] [DEBUG] iteration=4511, ncalls=22597, regioncalls=1026040, ndraw=40, logz=-11.80, remainder_fraction=1.1712%, Lmin=-5.02, Lmax=-4.80
12:49:50 [ultranest] [DEBUG] iteration=4512, ncalls=22609, regioncalls=1026520, ndraw=40, logz=-11.80, remainder_fraction=1.1685%, Lmin=-5.02, Lmax=-4.80
12:49:51 [ultranest] [DEBUG] iteration=4513, ncalls=22616, regioncalls=1026800, ndraw=40, logz=-11.80, remainder_fraction=1.1658%, Lmin=-5.02, Lmax=-4.80
12:49:51 [ultranest] [DEBUG] iteration=4514, ncalls=22623, regioncalls=1027080, ndraw=40, logz=-11.80, remainder_fraction=1.1633%, Lmin=-5.02, Lmax=-4.80
12:49:51 [ultranest] [DEBUG] iteration=4515, ncalls=22628, regioncalls=1027280, ndraw=40, logz=-11.80, remainder_fraction=1.1606%, Lmin=-5.02, Lmax=-4.80
12:49:52 [ultranest] [DEBUG] iteration=4516, ncalls=22639, regioncalls=1027720, ndraw=40, logz=-11.80, remainder_fraction=1.1579%, Lmin=-5.02, Lmax=-4.80
12:49:52 [ultranest] [DEBUG] iteration=4517, ncalls=22647, regioncalls=1028040, ndraw=40, logz=-11.80, remainder_fraction=1.1552%, Lmin=-5.02, Lmax=-4.80
12:49:53 [ultranest] [DEBUG] iteration=4518, ncalls=22656, regioncalls=1028400, ndraw=40, logz=-11.80, remainder_fraction=1.1523%, Lmin=-5.02, Lmax=-4.80
12:49:53 [ultranest] [DEBUG] iteration=4519, ncalls=22664, regioncalls=1028720, ndraw=40, logz=-11.80, remainder_fraction=1.1495%, Lmin=-5.02, Lmax=-4.80
12:49:53 [ultranest] [DEBUG] iteration=4520, ncalls=22666, regioncalls=1028800, ndraw=40, logz=-11.80, remainder_fraction=1.1467%, Lmin=-5.02, Lmax=-4.80
12:49:54 [ultranest] [DEBUG] iteration=4521, ncalls=22679, regioncalls=1029320, ndraw=40, logz=-11.80, remainder_fraction=1.1441%, Lmin=-5.02, Lmax=-4.80
12:49:55 [ultranest] [DEBUG] iteration=4523, ncalls=22692, regioncalls=1029840, ndraw=40, logz=-11.80, remainder_fraction=1.1391%, Lmin=-5.02, Lmax=-4.80
12:49:55 [ultranest] [DEBUG] iteration=4524, ncalls=22703, regioncalls=1030360, ndraw=40, logz=-11.80, remainder_fraction=1.1364%, Lmin=-5.02, Lmax=-4.80
12:49:56 [ultranest] [DEBUG] iteration=4525, ncalls=22720, regioncalls=1031040, ndraw=40, logz=-11.80, remainder_fraction=1.1338%, Lmin=-5.02, Lmax=-4.80
12:49:57 [ultranest] [DEBUG] iteration=4526, ncalls=22731, regioncalls=1031480, ndraw=40, logz=-11.80, remainder_fraction=1.1310%, Lmin=-5.02, Lmax=-4.80
12:49:57 [ultranest] [DEBUG] iteration=4527, ncalls=22735, regioncalls=1031640, ndraw=40, logz=-11.80, remainder_fraction=1.1283%, Lmin=-5.02, Lmax=-4.80
12:49:57 [ultranest] [DEBUG] iteration=4528, ncalls=22740, regioncalls=1031840, ndraw=40, logz=-11.80, remainder_fraction=1.1257%, Lmin=-5.02, Lmax=-4.80
12:49:57 [ultranest] [DEBUG] iteration=4529, ncalls=22745, regioncalls=1032160, ndraw=40, logz=-11.80, remainder_fraction=1.1229%, Lmin=-5.02, Lmax=-4.80
12:49:57 [ultranest] [DEBUG] iteration=4530, ncalls=22751, regioncalls=1032480, ndraw=40, logz=-11.80, remainder_fraction=1.1203%, Lmin=-5.02, Lmax=-4.80
12:49:58 [ultranest] [DEBUG] iteration=4531, ncalls=22763, regioncalls=1032960, ndraw=40, logz=-11.80, remainder_fraction=1.1176%, Lmin=-5.02, Lmax=-4.80
12:49:59 [ultranest] [DEBUG] iteration=4532, ncalls=22774, regioncalls=1033480, ndraw=40, logz=-11.80, remainder_fraction=1.1149%, Lmin=-5.02, Lmax=-4.80
12:49:59 [ultranest] [DEBUG] iteration=4534, ncalls=22780, regioncalls=1033720, ndraw=40, logz=-11.80, remainder_fraction=1.1095%, Lmin=-5.02, Lmax=-4.80
12:49:59 [ultranest] [DEBUG] iteration=4535, ncalls=22785, regioncalls=1033920, ndraw=40, logz=-11.80, remainder_fraction=1.1069%, Lmin=-5.02, Lmax=-4.80
12:50:01 [ultranest] [DEBUG] iteration=4536, ncalls=22813, regioncalls=1035360, ndraw=40, logz=-11.80, remainder_fraction=1.1043%, Lmin=-5.02, Lmax=-4.80
12:50:02 [ultranest] [DEBUG] iteration=4537, ncalls=22832, regioncalls=1036120, ndraw=40, logz=-11.80, remainder_fraction=1.1016%, Lmin=-5.02, Lmax=-4.80
12:50:02 [ultranest] [DEBUG] iteration=4538, ncalls=22844, regioncalls=1036600, ndraw=40, logz=-11.80, remainder_fraction=1.0990%, Lmin=-5.02, Lmax=-4.80
12:50:02 [ultranest] [DEBUG] iteration=4539, ncalls=22847, regioncalls=1036720, ndraw=40, logz=-11.80, remainder_fraction=1.0968%, Lmin=-5.02, Lmax=-4.80
12:50:02 [ultranest] [DEBUG] iteration=4540, ncalls=22850, regioncalls=1036840, ndraw=40, logz=-11.80, remainder_fraction=1.0941%, Lmin=-5.02, Lmax=-4.80
12:50:03 [ultranest] [DEBUG] iteration=4541, ncalls=22862, regioncalls=1037320, ndraw=40, logz=-11.80, remainder_fraction=1.0916%, Lmin=-5.02, Lmax=-4.80
12:50:03 [ultranest] [DEBUG] iteration=4543, ncalls=22867, regioncalls=1037520, ndraw=40, logz=-11.80, remainder_fraction=1.0863%, Lmin=-5.02, Lmax=-4.80
12:50:03 [ultranest] [DEBUG] iteration=4545, ncalls=22871, regioncalls=1037680, ndraw=40, logz=-11.80, remainder_fraction=1.0810%, Lmin=-5.02, Lmax=-4.80
12:50:04 [ultranest] [DEBUG] iteration=4546, ncalls=22880, regioncalls=1038040, ndraw=40, logz=-11.80, remainder_fraction=1.0783%, Lmin=-5.01, Lmax=-4.80
12:50:05 [ultranest] [DEBUG] iteration=4547, ncalls=22894, regioncalls=1038760, ndraw=40, logz=-11.80, remainder_fraction=1.0758%, Lmin=-5.01, Lmax=-4.80
12:50:05 [ultranest] [DEBUG] iteration=4548, ncalls=22909, regioncalls=1039480, ndraw=40, logz=-11.80, remainder_fraction=1.0731%, Lmin=-5.01, Lmax=-4.80
12:50:06 [ultranest] [DEBUG] iteration=4549, ncalls=22912, regioncalls=1039600, ndraw=40, logz=-11.80, remainder_fraction=1.0706%, Lmin=-5.01, Lmax=-4.80
12:50:07 [ultranest] [DEBUG] iteration=4551, ncalls=22937, regioncalls=1040600, ndraw=40, logz=-11.80, remainder_fraction=1.0656%, Lmin=-5.01, Lmax=-4.80
12:50:07 [ultranest] [DEBUG] iteration=4552, ncalls=22942, regioncalls=1040800, ndraw=40, logz=-11.80, remainder_fraction=1.0634%, Lmin=-5.01, Lmax=-4.80
12:50:07 [ultranest] [DEBUG] iteration=4554, ncalls=22951, regioncalls=1041160, ndraw=40, logz=-11.80, remainder_fraction=1.0585%, Lmin=-5.01, Lmax=-4.80
12:50:08 [ultranest] [DEBUG] iteration=4556, ncalls=22953, regioncalls=1041240, ndraw=40, logz=-11.80, remainder_fraction=1.0532%, Lmin=-5.01, Lmax=-4.80
12:50:08 [ultranest] [DEBUG] iteration=4557, ncalls=22955, regioncalls=1041320, ndraw=40, logz=-11.80, remainder_fraction=1.0506%, Lmin=-5.01, Lmax=-4.80
